AAPL,AMZN,GOOGL,JPM,LIN,NEE,PG,UNH,UNP,XOM,Market_Return,Risk_Free_Rate
0.01917922886969925,0.02514414854153002,-0.006231480121322797,0.05868356454671653,0.03810415539240264,0.008773845129184776,0.003895602654832242,-0.00897775579055815,0.02664147004506945,0.009116465660842676,0.014599300398450366,5.9523811889073204e-06
0.018322730111348662,-0.00488921268638598,0.010825001733771433,-0.03570543509804491,-0.014656324433959256,-0.005732576048999349,-0.007275861869380562,0.004529457254233593,-0.006021907423746531,-0.011333282051171345,-0.012831147824007072,5.9523811889073204e-06
-0.006240626403721694,0.02243696120563432,-0.00018843090605069612,0.0082856049359461,0.004212289570398875,-0.015308125609816203,-0.005700238018017223,0.0013875986201714596,-0.010961865564923512,-0.007974958043321934,0.0010211403680047137,6.3492062072905275e-06
-0.004526997077661021,-0.013214797456868488,-0.0033538163040366387,-0.004108721846551755,0.007340096261364559,-0.021804740744565176,-0.00999173202908965,-0.0027713517165250945,0.027549558576570155,-0.0066991471695796445,-0.006028763562387018,6.3492062072905275e-06
0.03785181093013468,0.028325620834544374,0.03152679200320918,0.04229006606168806,0.026805570031083414,0.02745039892792911,0.008438353468989801,0.018409283895675088,0.02039401959155218,0.036250677774331885,0.03349874625589466,6.3492062072905275e-06
0.013933260752619914,-0.009786941481430333,-0.00984810358237631,-0.020781723516535178,-0.016600762683019687,0.003013265318233538,0.0022968090063741897,-0.008526317450967436,-0.0016773253742188299,-0.016270649093798384,-0.012549782843703672,5.9523811889073204e-06
0.015376702700767186,-0.017694817213936065,-0.006712909519287491,-0.026276333991280487,-0.017396883036592703,-0.019827610479931312,0.0011456735602082269,-0.003096087440378592,-0.015679713088957548,-0.020013795910904797,-0.01682386064041852,5.753968088399797e-06
0.01196240385616254,0.02491067815729142,0.022804157324645358,0.026207138317304146,0.023475545869829473,0.02518577832996094,0.009483277922444966,0.03209079165270756,0.03228595937160916,0.025653957896617063,0.02603927720751331,5.753968088399797e-06
-0.003145094905427359,0.019396789459946717,0.024788669914637795,-0.011378596623691228,-0.014693041390022032,0.01067281927617425,0.0009719483328383127,0.02266243720538852,0.008817403896894671,0.013000336934894108,0.0034444345961024414,5.158729969509064e-06
-0.0272116348325232,-0.0465206553511045,-0.013607616605310957,-0.037851466245758414,-0.03047689857067437,-0.0310817492476545,-0.016180922204959924,-0.003939260637766173,-0.053127615054335275,-0.0329764546358704,-0.03513695772851633,4.761904655467896e-06
-0.019612646424917557,-0.006190454588107741,-0.02646767118223825,-0.02392324560461112,0.0016184353258477113,0.008225367204884204,-0.002961123774015695,0.003954839782449815,-0.01774098432037219,-0.0038631986578387956,-0.012450844300182395,4.166666536577164e-06
-0.00641571607864122,-0.025981508363976058,-0.0015242260536449947,0.028867189622088896,0.022764297116821375,-0.0020396114988434633,0.02507414786012152,0.014117052086155102,0.018061411539294747,0.03271502054924924,0.010711816555665221,4.365079341426728e-06
-0.024585972747427798,-0.007825602464338166,-0.02219565065590645,-0.017469649405038368,0.0022388209789532265,-0.010832046343168478,-0.010781575884452832,-0.011654224362706245,0.0007214322533890538,-0.019758437452135014,-0.005346099740652588,3.7698412225359962e-06
0.03005761109198546,0.044949513740156766,0.027403846075904292,0.03151913539301687,0.020367537539695224,0.03925612512014287,0.0071572811294349226,0.005568465036806636,0.04770810909484635,0.030984410653660976,0.02923137602399395,3.3730159084948284e-06
0.011975764124062982,-0.0014608918840156582,0.0030597181139715435,-0.005223294541065737,0.0016742107009577456,-0.005963868247341186,-0.014536746975435388,-0.0009775950044998982,0.011831180781185946,-0.0004848556922818492,0.0048557152387977975,2.7777777896040964e-06
0.0030368229217605514,0.006502472630989908,-0.010870196180777558,-0.019952419963060963,-0.0035997067105735248,0.009999915430314754,0.003933615159709136,-0.002608192178812363,-0.01101302011284655,-0.00792091475304757,-0.0015497979170545628,2.182539670713364e-06
0.021275574405148268,0.024307488680556988,0.030629775241585167,0.024644702744960556,0.023226301983185982,0.016039677503297822,0.01077518059017235,0.019613796804094363,0.033131720811562015,0.018575557213739602,0.022737616310942954,3.1746031036452638e-06
0.029112593620579164,0.0004730026109502905,0.006586572789325729,0.00705862179209471,0.009961739105260659,0.007211096735701306,-0.0116294955863957,0.006412636929026716,-0.00039892263062901723,0.0,-0.0003569606464713937,3.5714287133443927e-06
0.017286650124246794,-0.007959009889129565,-0.002374016572200932,-0.002076723193108476,0.008115893030401722,0.01335113500141194,0.00931531451668155,0.0035043953711431097,0.01464289849188316,0.0014401403887891462,0.0016080302649634781,3.5714287133443927e-06
